#TYPE System.Management.Automation.PSCustomObject
"Name","Type","BluePath","GuestOS","IP","Path"
"LO3UPCGYWEB011","VirtualMachine","/UK1 DC/CTO Core BAU/My Pearson Place/LO3UPCGYWEB011","CentOS 6 (64-bit)","10.32.212.111","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO3UPCGYWEB011"
"LO1WPPUKAPP010","VirtualMachine","/UK1 DC/DT/EDW Business Objects/LO1WPPUKAPP010","Microsoft Windows Server 2008 R2 (64-bit)","10.162.42.54","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO1WPPUKAPP010"
"LO3WPSMSSQL001","VirtualMachine","/UK1 DC/DT/Jump Server/LO3WPSMSSQL001","Microsoft Windows Server 2008 R2 (64-bit)","10.162.69.108","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO3WPSMSSQL001"
"lo3wpomapweb04","VirtualMachine","/UK1 DC/Unknown/lo3wpomapweb04","Microsoft Windows Server 2012 (64-bit)","10.32.221.162","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wpomapweb04"
"lo3upltgapp009","VirtualMachine","/UK1 DC/Assessments/PQS/Shingo/lo3upltgapp009","CentOS 7 (64-bit)","10.32.212.155","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3upltgapp009"
"vCLS-e77754b4-f98d-4668-ae10-192f5eb30161","VirtualMachine","/UK1 DC/vCLS/vCLS-e77754b4-f98d-4668-ae10-192f5eb30161","Other 3.x Linux (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/vCLS-e77754b4-f98d-4668-ae10-192f5eb30161"
"uk1wpcepsapp01","VirtualMachine","/UK1 DC/uk1wpcepsapp01","Microsoft Windows Server 2022 (64-bit)","10.32.216.39","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1wpcepsapp01"
"uk1wpsagesdb01","VirtualMachine","/UK1 DC/uk1wpsagesdb01","Microsoft Windows Server 2019 (64-bit)","10.162.49.46","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1wpsagesdb01"
"uk1uppmrkweb03","VirtualMachine","/UK1 DC/P&DS/PMark/uk1uppmrkweb03","CentOS 7 (64-bit)","10.32.198.219","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1uppmrkweb03"
"uk1uppkmxweb01","VirtualMachine","/UK1 DC/P&DS/Pearson Kitchen Manager 1.0/uk1uppkmxweb01","CentOS 7 (64-bit)","10.32.198.189","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1uppkmxweb01"
"lo3wppodbsdb04","VirtualMachine","/UK1 DC/DT/MS SQL Database As a Service/lo3wppodbsdb04","Microsoft Windows Server 2019 (64-bit)","10.162.77.108","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wppodbsdb04"
"lo1upnctlweb01","VirtualMachine","/UK1 DC/Assessments/Emark UK/lo1upnctlweb01","CentOS 7 (64-bit)","10.32.196.57","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1upnctlweb01"
"lo3upltgapp007","VirtualMachine","/UK1 DC/Assessments/PQS/Shingo/lo3upltgapp007","CentOS 7 (64-bit)","10.32.212.153","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3upltgapp007"
"LO1UPEMCXAPP02","VirtualMachine","/UK1 DC/Unknown/LO1UPEMCXAPP02","SUSE Linux Enterprise 12 (64-bit)","10.162.38.246","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO1UPEMCXAPP02"
"lo1wtcoreapp01","VirtualMachine","/UK1 DC/DT/McAfee/lo1wtcoreapp01","Microsoft Windows Server 2012 (64-bit)","10.162.36.118","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1wtcoreapp01"
"uk1uplpxyapp01","VirtualMachine","/UK1 DC/P&DS/Liang - Live Example, CPP, Python/uk1uplpxyapp01","Ubuntu Linux (64-bit)","10.32.198.209","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1uplpxyapp01"
"lo1upmdvmdm002_restore_03132018","VirtualMachine","/UK1 DC/Unknown/lo1upmdvmdm002_restore_03132018","CentOS 6 (64-bit)","10.162.38.25","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1upmdvmdm002_restore_03132018"
"uk1upwtwdweb01","VirtualMachine","/UK1 DC/P&DS/Words Their Way/uk1upwtwdweb01","CentOS 7 (64-bit)","10.32.198.193","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1upwtwdweb01"
"lo3wppssaweb01","VirtualMachine","/UK1 DC/Unknown/lo3wppssaweb01","Microsoft Windows Server 2012 (64-bit)","10.32.212.87","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wppssaweb01"
"uk1wpifspwts01","VirtualMachine","/UK1 DC/uk1wpifspwts01","Microsoft Windows Server 2019 (64-bit)","10.32.216.52","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1wpifspwts01"
"lo3wpmcldweb-4","VirtualMachine","/UK1 DC/DT/myCloud APIs and Redirect Solution/lo3wpmcldweb-4","Microsoft Windows Server 2016 or later (64-bit)","10.32.214.31","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wpmcldweb-4"
"lo3wpbmnlutl01","VirtualMachine","/UK1 DC/DT/CTO Core BAU/Bookmaster/lo3wpbmnlutl01","Microsoft Windows Server 2019 (64-bit)","10.162.86.11","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wpbmnlutl01"
"lo3wpxfmpprt01","VirtualMachine","/UK1 DC/DT/File Server/lo3wpxfmpprt01","Microsoft Windows Server 2012 (64-bit)","10.162.69.160","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wpxfmpprt01"
"uk1upaxisdb01","VirtualMachine","/UK1 DC/P&DS/Axis Utility Dashboard/uk1upaxisdb01","Ubuntu Linux (64-bit)","10.162.53.186","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1upaxisdb01"
"uk1wpsnowsdb02","VirtualMachine","/UK1 DC/uk1wpsnowsdb02","Microsoft Windows Server 2019 (64-bit)","10.162.70.81","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1wpsnowsdb02"
"lo1upgmpxsmn02","VirtualMachine","/UK1 DC/DT/New Relic/lo1upgmpxsmn02","CentOS 4/5 (64-bit)","10.32.192.114","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1upgmpxsmn02"
"lo1upcorfil001","VirtualMachine","/UK1 DC/DT/POS-BMC/lo1upcorfil001","Red Hat Enterprise Linux 5 (64-bit)","10.162.37.38","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1upcorfil001"
"lo3wpccurapp01","VirtualMachine","/UK1 DC/CISO/Ccure9000 Kao Park/lo3wpccurapp01","Microsoft Windows Server 2012 (64-bit)","10.32.216.23","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wpccurapp01"
"uk1upcisoweb01","VirtualMachine","/UK1 DC/uk1upcisoweb01","Ubuntu Linux (64-bit)","10.32.198.250","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1upcisoweb01"
"lo1wpexacapp03","VirtualMachine","/UK1 DC/DT/CTO Core BAU/BNL SE Exact Globe/lo1wpexacapp03","Microsoft Windows Server 2016 (64-bit)","10.32.241.132","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1wpexacapp03"
"uk1wpgendb007","VirtualMachine","/UK1 DC/uk1wpgendb007","Microsoft Windows Server 2019 (64-bit)","10.162.77.70","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1wpgendb007"
"LO3WPCONFTP001","VirtualMachine","/UK1 DC/Unknown/LO3WPCONFTP001","Microsoft Windows Server 2008 R2 (64-bit)","10.162.70.231","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO3WPCONFTP001"
"LO3UPCGYDBS001","VirtualMachine","/UK1 DC/CTO Core BAU/Account Manager Italy/LO3UPCGYDBS001","CentOS 4/5/6 (64-bit)","10.162.77.135","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO3UPCGYDBS001"
"lo1upgmpxmdm03","VirtualMachine","/UK1 DC/DT/Monza/lo1upgmpxmdm03","CentOS 4/5 (64-bit)","10.123.16.22","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1upgmpxmdm03"
"uk-lo1sv-rpwsep","VirtualMachine","/UK1 DC/Unknown/Powered-Off VMs/uk-lo1sv-rpwsep",,,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk-lo1sv-rpwsep"
"Xlo1upsibpweb01-12-01-24-delete-SCTASK0052530","VirtualMachine","/UK1 DC/HED/Picasso/Xlo1upsibpweb01-12-01-24-delete-SCTASK0052530","Red Hat Enterprise Linux 6 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/Xlo1upsibpweb01-12-01-24-delete-SCTASK0052530"
"lo1wpprloapp02","VirtualMachine","/UK1 DC/DT/Printer Logic/lo1wpprloapp02","Microsoft Windows Server 2016 (64-bit)","10.32.192.46","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1wpprloapp02"
"Xsynthetics-minion-lo1-02-22-05-23-delete-CTASK0229378","VirtualMachine","/UK1 DC/Unknown/Powered-Off VMs/Xsynthetics-minion-lo1-02-22-05-23-delete-CTASK0229378",,,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/Xsynthetics-minion-lo1-02-22-05-23-delete-CTASK0229378"
"Xsynthetics-minion-lo1-05-22-05-23-delete-CTASK0229378","VirtualMachine","/UK1 DC/Unknown/Powered-Off VMs/Xsynthetics-minion-lo1-05-22-05-23-delete-CTASK0229378",,,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/Xsynthetics-minion-lo1-05-22-05-23-delete-CTASK0229378"
"LO3WPQTYAPP010","VirtualMachine","/UK1 DC/DT/QCOE Performance/LO3WPQTYAPP010","Microsoft Windows Server 2008 R2 (64-bit)","10.162.73.115","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO3WPQTYAPP010"
"lo3wpmcldweb01","VirtualMachine","/UK1 DC/DT/AD Team/lo3wpmcldweb01","Microsoft Windows Server 2012 (64-bit)","10.32.214.11","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wpmcldweb01"
"lo3wppstdweb01","VirtualMachine","/UK1 DC/HED/Folder Creator Tool/lo3wppstdweb01","Microsoft Windows Server 2012 (64-bit)","10.32.212.69","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wppstdweb01"
"UK-LO1SV-PBX-DCM-02","VirtualMachine","/UK1 DC/Unknown/Powered-Off VMs/UK-LO1SV-PBX-DCM-02",,,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/UK-LO1SV-PBX-DCM-02"
"LO1UPDFMAPP001","VirtualMachine","/UK1 DC/Unknown/LO1UPDFMAPP001","Other 3.x Linux (64-bit)","10.162.38.16","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO1UPDFMAPP001"
"uk1uppmrkweb04","VirtualMachine","/UK1 DC/P&DS/PMark/uk1uppmrkweb04","CentOS 7 (64-bit)","10.32.198.220","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1uppmrkweb04"
"lo3upcacsapp01","VirtualMachine","/UK1 DC/DT/PCN-ACS/lo3upcacsapp01","Red Hat Enterprise Linux 6 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3upcacsapp01"
"NTNX-EWAB005479-A-CVM","VirtualMachine","/UK1 DC/CVM/MT-Prod/NTNX-EWAB005479-A-CVM","CentOS 7 (64-bit)","172.20.41.26","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/NTNX-EWAB005479-A-CVM"
"uk-lo1sv-lbm02","VirtualMachine","/UK1 DC/Unknown/Powered-Off VMs/uk-lo1sv-lbm02",,,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk-lo1sv-lbm02"
"uk-lo1sv-rpwssp","VirtualMachine","/UK1 DC/Unknown/Powered-Off VMs/uk-lo1sv-rpwssp",,,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk-lo1sv-rpwssp"
"lo3wppimxsdb01","VirtualMachine","/UK1 DC/DT/DWS JML Engine/lo3wppimxsdb01","Microsoft Windows Server 2016 or later (64-bit)","10.162.70.16","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wppimxsdb01"
"lo3wpsanaapp01","VirtualMachine","/UK1 DC/DT/PCH-Storage/lo3wpsanaapp01","Microsoft Windows Server 2012 (64-bit)","10.162.86.12","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wpsanaapp01"
"lo1wpcoreapp15","VirtualMachine","/UK1 DC/DT/ServiceNow/lo1wpcoreapp15","Microsoft Windows Server 2012 (64-bit)","10.123.16.39","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1wpcoreapp15"
"uk1upnutxpsmc03","VirtualMachine","/UK1 DC/DT/PCH-NutanixMgmt/uk1upnutxpsmc03","CentOS 7 (64-bit)","172.20.41.17","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1upnutxpsmc03"
"LO1UPDFMAPP002","VirtualMachine","/UK1 DC/Unknown/LO1UPDFMAPP002","Other 3.x Linux (64-bit)","10.162.38.65","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO1UPDFMAPP002"
"lo3upcogyweb05","VirtualMachine","/UK1 DC/Unknown/lo3upcogyweb05",,,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3upcogyweb05"
"uk1upaccesweb01","VirtualMachine","/UK1 DC/P&DS/Accessibility/uk1upaccesweb01","CentOS 7 (64-bit)","10.32.198.176","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1upaccesweb01"
"lo1upauthapp01","VirtualMachine","/UK1 DC/DT/Network Management Utility/lo1upauthapp01",,,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1upauthapp01"
"lo1wpcortst101","VirtualMachine","/UK1 DC/Unknown/lo1wpcortst101",,,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1wpcortst101"
"uk1updcsxapp01","VirtualMachine","/UK1 DC/P&DS/DCS/uk1updcsxapp01","CentOS 7 (64-bit)","10.32.198.242","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1updcsxapp01"
"LO3UPBEEZAPP01","VirtualMachine","/UK1 DC/DT/Solarwinds/LO3UPBEEZAPP01",,,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO3UPBEEZAPP01"
"uk1uptfprdweb02","VirtualMachine","/UK1 DC/P&DS/TEST Thermofluids/uk1uptfprdweb02","Ubuntu Linux (64-bit)","10.32.198.167","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1uptfprdweb02"
"lo3utskdeapp04","VirtualMachine","/UK1 DC/DT/Equella Stark-Verlag/lo3utskdeapp04","CentOS 4/5/6 (64-bit)","10.36.52.154","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3utskdeapp04"
"lo1upnctlweb001","VirtualMachine","/UK1 DC/Assessments/Emark UK/lo1upnctlweb001","CentOS 4/5/6 (64-bit)","10.32.196.101","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1upnctlweb001"
"uk1wpsgmasdb02","VirtualMachine","/UK1 DC/uk1wpsgmasdb02","Microsoft Windows Server 2019 (64-bit)","10.162.49.40","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1wpsgmasdb02"
"uk1wplpeapp004","VirtualMachine","/UK1 DC/P&DS/Liang - Live Example, CPP, Python/uk1wplpeapp004","Microsoft Windows Server 2012 (64-bit)","10.32.198.231","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1wplpeapp004"
"LO3UPCOREWEB01","VirtualMachine","/UK1 DC/Unknown/LO3UPCOREWEB01","CentOS 4/5/6 (64-bit)","10.32.213.45","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO3UPCOREWEB01"
"LO1DCDCSPROD1","VirtualMachine","/UK1 DC/DT/AD Team/LO1DCDCSPROD1","Microsoft Windows Server 2016 or later (64-bit)","10.162.37.27","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO1DCDCSPROD1"
"LO3UPCGYWEB012","VirtualMachine","/UK1 DC/CTO Core BAU/My Pearson Place/LO3UPCGYWEB012","CentOS 6 (64-bit)","10.32.212.112","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO3UPCGYWEB012"
"lo1udnmatapp01","VirtualMachine","/UK1 DC/DT/Network Management Utility/lo1udnmatapp01","CentOS 7 (64-bit)","10.111.128.48","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1udnmatapp01"
"lo3wpivsxwts06","VirtualMachine","/UK1 DC/DT/POS-JumpServers/lo3wpivsxwts06","Microsoft Windows Server 2016 (64-bit)","10.162.69.56","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wpivsxwts06"
"uk1upnmatutl02","VirtualMachine","/UK1 DC/uk1upnmatutl02","Red Hat Enterprise Linux 8 (64-bit)","10.111.128.21","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1upnmatutl02"
"lo3upgmpxmhc01","VirtualMachine","/UK1 DC/DT/Monza/lo3upgmpxmhc01",,,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3upgmpxmhc01"
"lo1wpadtapp002","VirtualMachine","/UK1 DC/DT/AD Team/lo1wpadtapp002","Microsoft Windows Server 2008 R2 (64-bit)","10.162.38.161","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1wpadtapp002"
"uk1wpsfpxweb006","VirtualMachine","/UK1 DC/StoreFront/uk1wpsfpxweb006","Microsoft Windows Server 2012 (64-bit)","10.32.198.119","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1wpsfpxweb006"
"uk1wpsfpxdep001","VirtualMachine","/UK1 DC/StoreFront/uk1wpsfpxdep001","Microsoft Windows Server 2012 (64-bit)","10.32.198.60","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1wpsfpxdep001"
"uk1uppcptapp03","VirtualMachine","/UK1 DC/Pearson Test Prep (PCPT)/uk1uppcptapp03","Ubuntu Linux (64-bit)","10.32.202.74","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1uppcptapp03"
"uk1upciseapp03","VirtualMachine","/UK1 DC/DT/PCN-Cisco ISE/uk1upciseapp03","Red Hat Enterprise Linux 8 (64-bit)","10.111.128.122","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1upciseapp03"
"lo1upucsperf001","VirtualMachine","/UK1 DC/Unknown/lo1upucsperf001","CentOS 4/5 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1upucsperf001"
"lo1wpsolaapp03","VirtualMachine","/UK1 DC/DT/Solarwinds/lo1wpsolaapp03","Microsoft Windows Server 2016 or later (64-bit)","10.111.128.205","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1wpsolaapp03"
"NTNX-EWAA018072-A-CVM","VirtualMachine","/UK1 DC/NTNX-EWAA018072-A-CVM","CentOS 7 (64-bit)","172.20.41.56","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/NTNX-EWAA018072-A-CVM"
"LO3WPQTYAPP007","VirtualMachine","/UK1 DC/DT/QCOE Performance/LO3WPQTYAPP007","Microsoft Windows Server 2008 R2 (64-bit)","10.162.73.112","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO3WPQTYAPP007"
"lo1wpprloapp03","VirtualMachine","/UK1 DC/DT/Printer Logic/lo1wpprloapp03","Microsoft Windows Server 2016 (64-bit)","10.32.192.56","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1wpprloapp03"
"lo1upslogapp01","VirtualMachine","/UK1 DC/DT/Network Management Utility/lo1upslogapp01","CentOS 7 (64-bit)","10.111.128.5","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1upslogapp01"
"uk1upbimxweb01","VirtualMachine","/UK1 DC/P&DS/Business Interactive Models - BIM/uk1upbimxweb01","CentOS 7 (64-bit)","10.32.198.174","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1upbimxweb01"
"LO3WCGENDB002","VirtualMachine","/UK1 DC/Assessments/PQS/Database Service/LO3WCGENDB002","Microsoft Windows Server 2008 R2 (64-bit)","10.162.77.103","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO3WCGENDB002"
"lo3wpadsiapp08","VirtualMachine","/UK1 DC/DT/AD Team/lo3wpadsiapp08","Microsoft Windows Server 2016 or later (64-bit)","10.162.70.8","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wpadsiapp08"
"lo3wpcorapp015","VirtualMachine","/UK1 DC/DT/ServiceNow/lo3wpcorapp015","Microsoft Windows Server 2019 (64-bit)","10.123.17.54","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wpcorapp015"
"LO3WPQTYAPP006","VirtualMachine","/UK1 DC/DT/QCOE Performance/LO3WPQTYAPP006","Microsoft Windows Server 2008 R2 (64-bit)","10.162.73.111","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO3WPQTYAPP006"
"UKLO1-TA-041","VirtualMachine","/UK1 DC/DT/AD Team/UKLO1-TA-041","Microsoft Windows Server 2016 (64-bit)","10.162.37.7","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/UKLO1-TA-041"
"lo1usnmatapp01","VirtualMachine","/UK1 DC/DT/Network Management Utility/lo1usnmatapp01","CentOS 7 (64-bit)","10.111.128.17","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1usnmatapp01"
"uk1upaxisdb03","VirtualMachine","/UK1 DC/P&DS/Axis Utility Dashboard/uk1upaxisdb03","Ubuntu Linux (64-bit)","10.162.53.188","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1upaxisdb03"
"UKSTRBTS04","VirtualMachine","/UK1 DC/Unknown/UKSTRBTS04","Microsoft Windows Server 2008 R2 (64-bit)","10.32.195.28","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/UKSTRBTS04"
"lo3wpadsidbs01","VirtualMachine","/UK1 DC/DT/AD Team/lo3wpadsidbs01","Microsoft Windows Server 2016 or later (64-bit)","10.162.70.136","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wpadsidbs01"
"uk1wplpeapp003","VirtualMachine","/UK1 DC/P&DS/Liang - Live Example, CPP, Python/uk1wplpeapp003","Microsoft Windows Server 2012 (64-bit)","10.32.198.230","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1wplpeapp003"
"uk1wptrkysdb01","VirtualMachine","/UK1 DC/uk1wptrkysdb01","Microsoft Windows Server 2019 (64-bit)","10.162.53.23","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1wptrkysdb01"
"uk1wpsgmaapp01","VirtualMachine","/UK1 DC/uk1wpsgmaapp01","Microsoft Windows Server 2019 (64-bit)","10.32.216.34","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1wpsgmaapp01"
"lo1upssmxprx01","VirtualMachine","/UK1 DC/DT/DWS Platform Engineering/lo1upssmxprx01","CentOS 7 (64-bit)","10.162.37.203","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1upssmxprx01"
"uk1upnmatutl03","VirtualMachine","/UK1 DC/uk1upnmatutl03","Red Hat Enterprise Linux 8 (64-bit)","10.111.129.21","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1upnmatutl03"
"uk1upmysqlvm03","VirtualMachine","/UK1 DC/Mysql/uk1upmysqlvm03",,,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1upmysqlvm03"
"lo3wpcorapp017","VirtualMachine","/UK1 DC/DT/ServiceNow/lo3wpcorapp017","Microsoft Windows Server 2016 or later (64-bit)","10.123.17.60","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wpcorapp017"
"sfpwm01c","VirtualMachine","/UK1 DC/StoreFront/sfpwm01c","Microsoft Windows Server 2012 (64-bit)","10.32.198.82","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/sfpwm01c"
"uk1tfprod03","VirtualMachine","/UK1 DC/P&DS/TEST Thermofluids/uk1tfprod03","Ubuntu Linux (64-bit)","10.32.198.165","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1tfprod03"
"lo1wpmpersdb01","VirtualMachine","/UK1 DC/Unknown/lo1wpmpersdb01","Microsoft Windows Server 2012 (64-bit)","10.162.38.158","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1wpmpersdb01"
"LO3UPCGYDBS006","VirtualMachine","/UK1 DC/CTO Core BAU/Account Manager Italy/LO3UPCGYDBS006","CentOS 4/5/6 (64-bit)","10.162.77.140","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO3UPCGYDBS006"
"lo3wtgendb003_delete_22012024_INC0243191","VirtualMachine","/UK1 DC/DT/Database Service/lo3wtgendb003_delete_22012024_INC0243191","Microsoft Windows Server 2008 R2 (64-bit)","10.162.77.31","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wtgendb003_delete_22012024_INC0243191"
"lo1wpnstsutl01","VirtualMachine","/UK1 DC/DT/Network Management Utility/lo1wpnstsutl01","Microsoft Windows Server 2016 (64-bit)","10.111.128.12","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1wpnstsutl01"
"lo1upphanapp01","VirtualMachine","/UK1 DC/Unknown/lo1upphanapp01","CentOS 7 (64-bit)","10.32.192.40","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1upphanapp01"
"LO1WPMOSWEB01A","VirtualMachine","/UK1 DC/Unknown/LO1WPMOSWEB01A","Microsoft Windows Server 2003 Standard (64-bit)","0.0.0.0","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/LO1WPMOSWEB01A"
"uk1mysqlpmak04","VirtualMachine","/UK1 DC/Mysql/uk1mysqlpmak04",,,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1mysqlpmak04"
"lo1upcisemnt01","VirtualMachine","/UK1 DC/Unknown/lo1upcisemnt01","Red Hat Enterprise Linux 7 (64-bit)","10.162.39.93","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1upcisemnt01"
"Xlo1upsibpweb04-12-01-24-delete-SCTASK0052530","VirtualMachine","/UK1 DC/HED/Picasso/Xlo1upsibpweb04-12-01-24-delete-SCTASK0052530","Red Hat Enterprise Linux 6 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-MT-PROD01/Xlo1upsibpweb04-12-01-24-delete-SCTASK0052530"
"lo3wptalyapp04","VirtualMachine","/UK1 DC/DT/Tally/lo3wptalyapp04","Microsoft Windows Server 2008 R2 (64-bit)","10.32.221.238","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3wptalyapp04"
"lo1upgmpxmpx08","VirtualMachine","/UK1 DC/DT/Monza/lo1upgmpxmpx08","Oracle Linux 8 (64-bit)","10.162.38.52","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo1upgmpxmpx08"
"ukasprdfgw2l01","VirtualMachine","/UK1 DC/Unknown/ukasprdfgw2l01","Other 3.x or later Linux (64-bit)","10.162.39.28","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/ukasprdfgw2l01"
"uk1wpsfpxsdb100","VirtualMachine","/UK1 DC/uk1wpsfpxsdb100","Microsoft Windows Server 2019 (64-bit)","192.168.8.111","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/uk1wpsfpxsdb100"
"lo3upmycddbs09","VirtualMachine","/UK1 DC/DT/myCloud APIs and Redirect Solution/lo3upmycddbs09","Oracle Linux 8 (64-bit)","10.162.78.45","/UK1 DC/UK1-NUTX-ESX-MT-PROD01/lo3upmycddbs09"
